cardiacfromfmri_25.0Hz	normcardiac_25.0Hz	envelope_25.0Hz
1.1249644396922824	1.4488035254308735	0.4468847888330329
-0.2179888168752618	0.2842638706007629	0.44821611370318337
-1.0485687549806475	-0.7956957556912505	0.4508331723332398
-0.5342943808231699	-0.7228859773501208	0.4547143888806381
0.26513905763781936	0.18791368132970732	0.45982786213252497
0.44528078393657067	0.7323650123045791	0.46613163919401795
0.1827486888415424	0.41119474647049264	0.4735740746512969
-0.19951751896346692	-0.0281861146511416	0.4820942720455804
-0.3103756352475973	0.11461623695280394	0.49162260377571676
0.21605462380172402	0.3899417300701706	0.502081304863564
0.4770919667818504	0.10335925035705412	0.5133851353737776
-0.5080385384246654	-0.3910401322028264	0.5254421056836986
-1.1544280964786546	-0.4715898009719103	0.5381542582550098
-0.05266137701240597	-0.7164690396337831	0.5514184990715887
0.055108120529127634	-1.9298208503766965	0.565127471481722
-2.6296761434657667	-2.9996210335231965	0.5791704648213706
-3.374564749827118	-1.8151583982934032	0.5934343499016331
1.1593011170392904	1.3636695563127212	0.6078045332204457
4.967549491058659	3.529938559252677	0.6221659216078306
2.416793767745375	2.7245285708096083	0.6364038889368794
-1.5940134422966667	0.4203882415477056	0.6504052365297509
-1.0566932360843593	-0.8584094179181742	0.6640591389591073
0.8593152049462441	-0.6665146613688843	0.6772580670900352
-0.032504262396896536	-0.17816836761680688	0.6898986804239351
-0.9403424604627992	0.02006917602650856	0.7018826810923213
0.447317007541878	0.19322678965671752	0.7131176222020812
1.070962795427119	0.32560937221693204	0.7235176636513034
-0.2909859654851862	0.1118738651034282	0.733004269012445
-0.7510524004138487	-0.2302949769552284	0.7415068376129481
0.21998513479625809	-0.15360439286739075	0.7489632665275797
0.5396151323645964	0.3323213830630985	0.7553204378264247
0.3761302459733429	0.6746796862153457	0.7605346270918585
0.6930826043267669	0.5981897868419119	0.764571829920929
0.4945708967582508	0.3573463225496321	0.7674080038599596
-0.3140974883673148	0.16731705270508024	0.7690292239692984
-0.2964909322257682	-0.16613409028002493	0.7694317509811724
-0.20235393025730572	-0.8762578294965259	0.7686220117856947
-1.5979085749680673	-1.7258759010817466	0.7666164927522457
-2.7536596884966547	-2.1207338819376176	0.7634415471588549
-1.6341244581630128	-1.7445784135278999	0.7591331187539153
-0.0929933480510798	-0.8802395788153023	0.7537363842059314
-0.07432625275405641	0.024385949594538537	0.7473053179014995
0.06352091695750485	0.8819683119292694	0.7399021832231184
1.5428597078018111	1.7507401946089445	0.7315969550707531
2.466141912742	2.2686704302244167	0.7224666789788349
1.630656681856706	1.8415942931831064	0.7125947727183594
0.2940639452870368	0.5375838902010529	0.7020702767573035
-0.6081162028626229	-0.65783638310558	0.6909870603775248
-0.9478596828347596	-0.8118486401800615	0.6794429906090266
-0.2108600465009542	-0.041702439858183483	0.6675390714398534
1.0334251300764856	0.7420873256430944	0.6553785609895244
1.0150499156504516	0.9022838150541492	0.6430660744939675
-0.033177545285344036	0.5536068212477443	0.6307066810391101
-0.19733029941382865	0.10416342983571356	0.618405001998198
0.2653632592956076	-0.2328044183677033	0.6062643190744899
-0.19039443827344613	-0.3877139906840156	0.5943856997270656
-0.740121449052759	-0.30914233216815823	0.5828671475644327
-0.05923904423562746	-0.13861516564509166	0.5718027850303933
0.4308397286694092	-0.24002439149978375	0.5612820753818971
-0.5657294489805159	-0.7883655050820522	0.5513890905725145
-1.4186876264224677	-1.4767758264105375	0.5422018312114536
-0.9811423955148892	-1.7726517797645205	0.5337916042709656
-0.6006026602358998	-1.3220334006811705	0.526222463669255
-0.5847096188307015	-0.1823462005593103	0.519550718266778
0.4038279860398173	0.9700190465261908	0.5138245111865796
1.4389548913890011	1.045642097345047	0.5090834737100024
0.23179392710882515	-0.3156118865728925	0.505358456313712
-1.9616608603453007	-1.8487312699473832	0.502671338708985
-1.7773127056230438	-1.8288438015152089	0.5010349200260188
0.4576792476799231	-0.22737783361894615	0.5004528895612337
1.4865356745723357	1.3146082991899677	0.5009198777808505
0.7326358222908392	1.7779181892712772	0.5024215865559435
0.47027273812920006	1.7544263983573056	0.5049349968992977
1.2936195729794255	1.8475358699537785	0.5084286517890354
1.4542293961338502	1.5830671159800682	0.5128630110043563
0.31734133274026205	0.6448276939848189	0.5181908742707013
-0.580760779432644	-0.15314604646526622	0.5243578684208468
-0.13218620168661716	-0.09555794643627898	0.5313029937300582
0.6582357742792645	0.3165849503838109	0.5389592240822905
0.4104894747539205	0.41621560459707896	0.5472541551749567
-0.26015870567087723	0.5050503836656459	0.5561106945757096
0.2300777009198099	0.913207735353194	0.5654477871095188
1.239489266018637	0.902573047065655	0.5751811687807018
0.4223439037498489	-0.2477635901877707	0.5852241422248139
-1.8845764673890808	-1.751755493282156	0.5954883665408767
-2.4443669665054424	-2.176689211328296	0.6058846542765309
-0.6179304344854591	-1.371752255354022	0.6163237683274273
0.4310074624814932	-0.4160411753105315	0.6267172115675755
-0.4146509862163085	-0.00686299820007857	0.6369780021483378
-0.6110490251029268	-0.0075878158858687095	0.6470214275889642
0.32933163922228925	-0.2937867466477841	0.6567657710289159
-0.16928117836043394	-0.8631545487282106	0.666133003319051
-1.8058303853703443	-1.2174275990196624	0.6750494349919544
-1.3352644367531608	-0.7820288362107828	0.6834463225675188
0.8258145974286248	0.01337806021224852	0.6912604241142539
0.9488863766651836	0.12229707354345705	0.6984344994950392
-1.0016993198362794	-0.525036149019515	0.7049177512732563
-1.4599518474503037	-0.8049568267848279	0.710666202836031
0.26738617660827224	-0.007772382546287535	0.7156430109001539
1.6106013560195227	1.2390786874849324	0.7198187101972107
1.6508534146014855	1.978302585217873	0.723171388781568
1.5736419411039724	2.0553249935835938	0.7256867930619428
1.6704889320499143	1.8223668827226411	0.7273583623181424
1.325327852966028	1.3705472233714386	0.728187193122915
0.5693798350176729	0.609957097451739	0.7281819347386279
-0.1902458718481096	-0.23574418426330415	0.7273586171935077
-0.6946310780484878	-0.6959244740638667	0.7257404143566308
-0.6211098572208716	-0.5373132708075171	0.7233573449190147
0.019058273351910918	0.02217370104945017	0.720245914744664
0.5647361389437124	0.4985787479857038	0.7164487045751388
0.4788937347320588	0.4686963233249517	0.7120139075495132
-0.1429454288852578	-0.13099813490097087	0.7069948214340803
-0.9156001756239508	-0.925166627446264	0.7014493008391125
-1.3810947654597152	-1.4121410006468846	0.695439175029932
-1.253235425150645	-1.4285777196473084	0.6890296372137551
-0.8767762895342331	-1.2417995986783958	0.6822886113998917
-0.8349891480926256	-1.1441759937990998	0.6752861030871948
-1.0117757170759232	-1.0584411452141391	0.6680935401280221
-0.7689437667582444	-0.6761919173187118	0.6607831101518227
0.02559707614007889	0.048158721278889566	0.6534271009038207
0.7691416701389567	0.7531969569584082	0.6460972497657522
0.9182129037139342	1.1157260563532352	0.6388641085773783
0.6993543533095554	1.218425951602685	0.6317964296713969
0.7503070753484935	1.2578522108079822	0.6249605787725768
0.9913691373161524	1.0938220385891329	0.6184199800973939
0.5904320976733805	0.44610565988817796	0.6122345986264085
-0.5061801234101251	-0.5378044180734979	0.60646046411192
-1.1801982303604757	-1.268331668000126	0.6011492409321861
-0.9020380304486376	-1.2909169119865578	0.5963478474154583
-0.3753261393204548	-0.6508296237799938	0.5920981277369761
0.03229850972901613	0.2455112678519639	0.5884365789452832
0.6138492928877078	0.8827434267523477	0.5853941351061133
0.9342269467882888	0.8739070580221785	0.58299600996831
0.3047086048997252	0.29874132906495426	0.5812615989626011
-0.5042784188260251	-0.2065486276776857	0.5802044407462938
-0.2176964247726054	-0.012966223586948513	0.5798322379110485
0.7846146586262996	0.770712884091498	0.5801469358825464
1.197970253121313	1.3394999209668332	0.5811448584658899
0.7664361969043395	1.057961393164683	0.582816897934495
0.027822369691998645	0.14766179187375758	0.585148757028392
-0.6343519653973834	-0.6166835219265404	0.5881212397254256
-0.7910017275297473	-0.8258925059330121	0.5917105871806068
-0.3670902517196519	-0.8252056724186375	0.5958888547992148
-0.3138876804822273	-1.0626622484702315	0.6006243260223982
-1.0667751090477957	-1.2803957548109757	0.6058819580634378
-1.1748779613270646	-0.7546152242954091	0.611623854541808
0.3698523079775477	0.6231124329692502	0.6178097597233561
1.953041027919789	1.912667084802088	0.6243975688904124
1.759208411970764	2.0399708522086266	0.6313438492371719
0.4418208642470348	0.9328959678457668	0.6386043656142343
-0.5614166202514234	-0.5094643316551124	0.6461346054323011
-1.1010684194021922	-1.4153524438768523	0.6538902970786412
-1.3339775718700273	-1.5894394201075996	0.6618279163004475
-1.0254099121519742	-1.2507757070880912	0.6699051751653767
-0.4344660072998696	-0.5868641320001412	0.6780814884198001
0.04621074967828833	0.19746797913729555	0.6863184123271474
0.5677450707283745	0.7152281475023803	0.6945800513797241
0.8309514084733103	0.7046282472790474	0.7028334286339957
0.2609982283934973	0.4085415639108318	0.7110488158181604
-0.275139684204865	0.2630253118119572	0.7192000197976423
0.2534332643156961	0.25160521442336403	0.7272646224545378
0.5774700912820901	-0.015998315748484808	0.7352241715363158
-0.584488357435922	-0.5906323097010269	0.7430643205521197
-1.5719478085328722	-1.0289402641052403	0.7507749163366104
-0.8667455094115711	-1.0247948647292606	0.7583500334560243
-0.10757196399359917	-0.713830155550275	0.765787955193382
-0.4772363171870864	-0.2474806009836001	0.7730911014140301
-0.1966971436752357	0.4116107389927137	0.780265904173227
1.3676951929339571	1.0965747476917491	0.7873226324787986
1.9296329378303068	1.3687310920069264	0.7942751681584106
0.8121195116502824	1.1118499220219085	0.8011407352974869
0.2300193523676098	0.7646808841347021	0.8079395862050515
0.8906872603840352	0.7009798265748141	0.8146946473259773
1.1029875318419733	0.7410463342235923	0.8214311289446401
0.4022044743000781	0.5135596307707156	0.8281761029126457
-0.12768697979427335	-0.0049747156344418465	0.8349580529782423
-0.4029155596268148	-0.5229187273993738	0.8418064025938314
-0.8878468869647306	-0.7874758604517231	0.8487510253277021
-1.0192482147976172	-0.7712240890667726	0.8558217432042793
-0.4902560216765506	-0.6430464192638623	0.8630478184417439
-0.26592279182474376	-0.5710839912756137	0.8704574441455529
-0.6828770247052037	-0.4708031898417289	0.8780772395501025
-0.5708279945882191	-0.10461137746992373	0.8859317553783276
0.5151981148638136	0.4295643973992367	0.8940429948105081
1.12525466120119	0.5925792619817144	0.9024299554197794
0.14048262407411574	0.060490369063160986	0.9111081972440693
-1.3635582451124786	-0.7844422133547113	0.9200894419242611
-1.7652902645033146	-1.344982809354353	0.9293812075486028
-1.3340525681784867	-1.5152673764814455	0.9389864835066022
-1.4089320880030531	-1.497847133618731	0.948903449275104
-1.7520172553221671	-1.1774824596715818	0.9591252406386926
-0.7970054550579072	-0.2373592017383355	0.9696397663900203
1.457826354053376	1.123472728627382	0.9804295780676466
3.0073302233636574	2.096556056087488	0.9914717947741886
2.6666422858904646	2.083968726449477	1.0027380845810372
1.3899806308967737	1.3495846137615122	1.014194703472832
0.5368849706018282	0.6751195102309634	1.025802592220688
0.5019038137057625	0.5106408164874613	1.0375175310032447
0.9382904872981672	0.6237258602582924	1.0492903510246343
1.045987190197596	0.5291482976187563	1.0610672018138463
0.2310171145407048	0.10357498497692988	1.07278987233628
-0.788809374314932	-0.303865478042586	1.0843961635108375
-0.7330948648431258	-0.3246970633427472	1.0958203092099958
0.17375922428478333	-0.018183992820807862	1.1069934423308567
0.5536681014760794	0.21905139254165695	1.1178441020670062
0.09154814349053292	0.13518244118738304	1.128298778088526
-0.39729452391621056	-0.1508109392009759	1.1382824869548296
-0.6031653853936351	-0.4451558225827281	1.1477193757457984
-0.9097650556496348	-0.7743736513770468	1.1565333476043167
-1.544687090497756	-1.179180627939702	1.164648703640558
-2.2203299036214985	-1.4092407814283334	1.171990795457583
-2.1303663247132514	-1.1950765809583652	1.1784866824208937
-0.963898251976918	-0.7571894356994148	1.1840657877128207
-0.17950789006260265	-0.597920137474103	1.1886605471868108
-1.070800078459269	-0.7396351404859091	1.1922070450671411
-1.8178267034708109	-0.6559357114575237	1.1946456306259452
-0.20272022168421366	-0.09233927367954008	1.1959215101109806
1.85821637242604	0.5825318680770156	1.1959853083928602
1.6215634339013811	1.0652990312831454	1.1947935950477162
1.0645602193624633	1.5447244127945028	1.1923093698880822
2.8536587197016154	2.0584098441008734	1.1885025032983478
4.2269814153380985	2.0443821381598397	1.1833501271181721
1.88449698664073	1.1277670019648738	1.1768369722441143
-1.3132288201830953	-0.10100524344221593	1.1689556495823104
-1.3787616687544606	-0.7225761294106333	1.1597068714789864
0.04091390433850084	-0.5761871256004385	1.149099611276253
-0.04358422866750213	-0.15790080437426415	1.137151199182969
-0.40328992544580256	0.20882432422871533	1.123887353209539
0.6364547824702842	0.4843864158076037	1.1093421444858722
1.2834672247031893	0.5010490213221306	1.0935578968581559
0.06707354865337135	0.11408313544376528	1.076585021237082
-1.1955258077237487	-0.3916244815349895	1.058481785742427
-0.9133305523114092	-0.6279095767157392	1.0393140232509306
-0.3629038305070857	-0.715448919487896	1.0191547785012192
-1.0426635662036785	-1.0461344784077555	0.9980838974358568
-2.1887388007407282	-1.5390053555094283	0.9761875619617242
-2.252327913443088	-1.6494540346849111	0.9535577737812185
-1.1785842813811545	-1.1143762364743637	0.93029179138395
-0.09643646982868946	-0.2722583501855477	0.906491524687734
0.4323085838558701	0.4032867058286198	0.8822628921751833
