2.5224e-08	-8.5513e-09	-1.842e-08	-5.4324e-09	1.164e-08	-1.1859e-09	2.8977e-08	-7.2535e-09	1.3524e-08	-1.6979e-08	-1.0581e-08	-1.3949e-08	-4.2084e-08	2.297e-08	4.6844e-09	1.876e-08	2.6662e-08	3.712e-09	7.5228e-10	1.7931e-08	1.7041e-08	2.05e-08	1.9393e-08	1.1473e-08	3.3215e-08	1.9893e-08	1.8536e-08	2.9383e-08	1.3942e-09	1.7513e-08	5.0216e-09	5.56e-08	4.7199e-08	3.8142e-08	2.9822e-08	3.3455e-08	3.512e-08	6.3557e-08	2.2113e-08	3.9787e-08	4.237e-08	2.6398e-08	2.8339e-08	5.671e-08	3.794e-08	4.7743e-08	5.2175e-08	4.4967e-08	3.84e-08	3.4925e-08	6.8237e-08	4.2961e-08	1.2058e-07
4.2618e-08	1.1741e-08	1.533e-08	2.2433e-08	4.3582e-08	2.1902e-08	4.4886e-08	1.3444e-08	2.6381e-08	1.3174e-08	9.6832e-09	1.9874e-08	-7.1924e-09	3.5138e-08	2.9105e-08	3.5317e-08	3.9872e-08	2.1909e-08	3.1418e-08	3.0145e-08	2.6124e-08	3.2882e-08	2.4318e-08	1.6299e-08	4.357e-08	3.2028e-08	3.5919e-08	3.9468e-08	1.7509e-08	2.8051e-08	2.0639e-08	5.8406e-08	4.8528e-08	4.3592e-08	3.8244e-08	4.0866e-08	4.198e-08	7.5186e-08	3.1064e-08	3.7368e-08	6.2113e-08	3.085e-08	3.5176e-08	5.4788e-08	4.2019e-08	4.7055e-08	5.1742e-08	4.8303e-08	3.5289e-08	2.5283e-08	6.7069e-08	4.0199e-08	1.1591e-07
3.8424e-08	5.7894e-09	7.7732e-09	1.8591e-08	3.2161e-08	1.9892e-08	3.6762e-08	8.1224e-09	2.6642e-08	6.1755e-09	5.0172e-09	8.8635e-09	-9.2474e-09	2.1245e-08	1.4156e-08	3.2715e-08	3.406e-08	2.0385e-08	3.7358e-08	2.6798e-08	2.2178e-08	2.907e-08	1.8636e-08	2.4251e-08	3.7766e-08	1.747e-08	2.5825e-08	3.4517e-08	7.1244e-09	5.9001e-09	9.4743e-09	4.6504e-08	3.6223e-08	2.8142e-08	2.6046e-08	2.4564e-08	2.4532e-08	6.3134e-08	2.6977e-08	2.788e-08	4.2351e-08	2.1509e-08	1.9472e-08	4.2791e-08	2.1901e-08	3.4748e-08	3.7802e-08	2.8983e-08	2.6996e-08	2.8284e-08	4.4318e-08	2.9157e-08	1.0918e-07
2.7235e-08	4.6111e-10	-1.2675e-08	-1.5971e-09	5.1105e-09	-7.3403e-09	1.9352e-08	-5.8496e-09	8.7966e-09	-1.54e-08	-1.5604e-08	-1.9308e-08	-4.4362e-08	7.5283e-09	2.7879e-09	2.3453e-08	2.3055e-08	8.8066e-09	6.3629e-09	8.6097e-10	9.7975e-09	1.1197e-08	1.0843e-08	1.057e-08	2.761e-08	3.8726e-09	6.8325e-09	9.7353e-09	-2.4214e-08	-2.2473e-08	-1.7005e-08	2.5375e-08	1.5244e-08	5.3364e-09	5.3654e-09	-1.783e-09	9.0983e-10	5.0668e-08	8.9448e-09	1.3961e-08	9.2283e-09	4.1634e-09	-2.1546e-09	2.551e-08	2.4866e-08	2.042e-08	2.428e-08	1.3925e-08	1.9685e-08	1.4472e-08	3.3673e-08	1.8829e-08	1.1214e-07
2.6612e-08	-5.512e-09	-1.4931e-08	-1.1151e-08	-3.2983e-09	5.7473e-09	1.7828e-08	-4.1085e-09	2.1502e-09	-1.0379e-08	-1.1201e-08	-8.2837e-09	-1.845e-08	1.7834e-08	8.4147e-09	3.0943e-08	2.089e-08	1.4829e-08	3.2474e-10	-9.6341e-10	8.9148e-09	6.312e-09	1.5261e-08	2.396e-08	3.772e-08	1.0621e-08	1.5381e-08	3.0238e-08	-1.0584e-08	1.0902e-08	2.2442e-09	3.9294e-08	2.9349e-08	2.3418e-08	2.1684e-08	3.1177e-08	2.6202e-08	6.9645e-08	2.1344e-08	2.6356e-08	3.7651e-08	1.8954e-08	2.1845e-08	4.1019e-08	2.7848e-08	3.9669e-08	3.8105e-08	3.3342e-08	2.6428e-08	2.1663e-08	5.4376e-08	2.6059e-08	1.0609e-07
3.2877e-08	3.2505e-09	3.9878e-09	7.2788e-09	1.1998e-08	1.1992e-08	1.6617e-08	2.9644e-09	3.5488e-09	1.4883e-10	-1.0054e-08	-2.02e-09	-2.4118e-08	1.1557e-08	1.5204e-08	3.7679e-08	2.0123e-08	2.0134e-08	-1.4411e-08	8.6652e-09	8.3387e-09	8.9854e-09	1.3159e-08	1.7701e-08	3.8609e-08	1.3006e-08	2.5451e-08	3.0362e-08	-1.4146e-08	7.6723e-09	8.7396e-10	3.4734e-08	2.4111e-08	1.9043e-08	2.031e-08	2.5041e-08	2.0016e-08	6.7473e-08	2.2568e-08	2.517e-08	3.211e-08	1.6179e-08	1.6893e-08	3.3146e-08	2.1355e-08	3.0641e-08	3.1906e-08	2.2516e-08	1.9369e-08	1.6418e-08	4.085e-08	1.6692e-08	9.8115e-08
2.5439e-08	-5.1454e-10	-1.3157e-08	-4.3768e-09	-5.0643e-09	-9.2266e-09	8.4734e-09	-7.8429e-09	-4.4522e-09	-1.5877e-08	-2.2385e-08	-2.4173e-08	-4.7277e-08	2.1793e-09	-1.1194e-08	3.19e-08	1.1519e-08	1.087e-08	7.9129e-10	-1.0634e-08	3.8931e-10	-5.4698e-09	6.9124e-09	9.1782e-09	2.9282e-08	2.0016e-09	7.1675e-09	3.2295e-09	-3.3265e-08	-2.2736e-08	-2.0365e-08	1.0379e-08	6.6682e-09	-5.9473e-09	2.3228e-09	6.9129e-09	-5.6989e-09	5.5721e-08	1.9152e-08	1.037e-08	6.3468e-09	3.0231e-09	-2.2622e-09	1.7373e-08	-3.9812e-10	1.7826e-08	1.8219e-08	1.0051e-08	1.0415e-08	1.3761e-08	2.6908e-08	6.0363e-09	1.0245e-07
8.0231e-09	-1.3572e-08	-3.5918e-08	-3.1148e-08	-3.5927e-08	-4.8979e-08	-1.3519e-08	-2.5847e-08	-2.3697e-08	-3.6221e-08	-5.3274e-08	-4.7535e-08	-7.5685e-08	-1.3727e-08	-2.5352e-08	2.0908e-08	-2.0918e-09	-4.2706e-09	-1.8858e-08	-3.632e-08	-1.1707e-08	-3.9324e-08	-1.5726e-09	1.2344e-09	1.6969e-08	-8.6328e-09	-1.8021e-08	-2.2552e-08	-5.7163e-08	-3.9222e-08	-4.3908e-08	3.0001e-09	-4.8137e-09	-1.063e-08	-7.8151e-09	7.6698e-09	-9.2918e-09	5.7591e-08	1.8115e-08	9.6661e-09	-5.7071e-09	8.0062e-10	-1.418e-09	2.2554e-08	1.1324e-08	2.6105e-08	2.1546e-08	1.2818e-08	1.3417e-08	5.9598e-09	4.2343e-08	1.0956e-08	9.7797e-08
1.965e-08	-4.3987e-09	-1.5572e-08	-1.6448e-08	-2.0032e-08	-9.7646e-09	-4.1199e-09	-1.3749e-08	-1.9219e-08	-1.5335e-08	-2.654e-08	-2.5731e-08	-3.9599e-08	-2.2665e-09	-9.9122e-09	3.5204e-08	2.5585e-09	1.6689e-08	-1.5665e-08	-1.548e-08	-1.0664e-08	-3.0718e-08	4.6281e-09	-4.0371e-09	2.9424e-08	-2.2406e-09	2.4654e-09	9.6856e-09	-1.821e-08	-1.4507e-08	-1.6653e-08	1.1847e-08	2.5908e-09	-7.7972e-10	-2.3552e-09	1.1528e-08	-3.6016e-09	7.0802e-08	2.5008e-08	1.9938e-08	1.2145e-08	5.0193e-09	6.8694e-09	1.8951e-08	9.5898e-09	2.4203e-08	2.0175e-08	1.4338e-08	1.059e-08	1.9703e-09	3.6088e-08	7.6607e-09	9.1772e-08
2.6989e-08	-5.3892e-09	-1.7486e-08	-1.9962e-08	-2.6296e-08	1.3808e-10	-1.5317e-08	-1.7946e-08	-1.7675e-08	-2.285e-08	-1.8361e-08	-3.0532e-08	-5.3248e-08	-4.7244e-09	-3.2717e-09	3.2958e-08	1.3756e-09	1.0546e-08	-1.6938e-08	-1.6723e-08	-1.6358e-08	-1.7524e-08	-2.7816e-10	-1.86e-09	2.8848e-08	-7.0749e-09	2.7258e-09	-3.7352e-09	-3.5703e-08	-3.4165e-08	-2.1268e-08	1.0352e-09	-1.3695e-08	-9.2048e-09	-9.9648e-09	-5.785e-10	-2.1456e-08	6.6125e-08	2.6331e-08	9.7384e-09	-6.1483e-09	-1.4618e-09	-5.0169e-09	7.9799e-09	1.2645e-08	1.2585e-08	1.0021e-08	-3.5417e-09	2.7393e-09	-5.4869e-09	2.0676e-08	-4.8052e-09	8.8567e-08
1.3669e-08	-1.2805e-08	-3.6805e-08	-4.2748e-08	-6.2034e-08	-4.3947e-08	-2.7608e-08	-2.9873e-08	-3.087e-08	-3.8285e-08	-3.3952e-08	-4.8346e-08	-6.2384e-08	-2.1862e-08	-1.1027e-08	2.4716e-08	-7.4594e-09	4.9782e-09	-2.6104e-08	-4.21e-08	-2.2071e-08	-3.5363e-08	-9.216e-09	-1.4523e-08	1.8235e-08	-2.1098e-08	-1.7809e-08	-1.8668e-08	-4.6756e-08	-5.7093e-08	-5.3182e-08	-2.0257e-08	-3.5284e-08	-3.037e-08	-2.9778e-08	-2.7434e-08	-4.5489e-08	4.7833e-08	1.5449e-08	-5.3052e-09	-3.3544e-08	-1.7938e-08	-2.9206e-08	-8.1291e-09	-1.7345e-08	-1.823e-09	-7.8546e-09	-2.2546e-08	-5.0225e-09	-1.4504e-08	5.3993e-09	-1.9616e-08	9.3987e-08
1.0117e-08	-2.2008e-08	-4.7501e-08	-5.4574e-08	-5.5752e-08	-4.644e-08	-3.3715e-08	-3.1273e-08	-3.6682e-08	-3.4241e-08	-2.7999e-08	-3.975e-08	-6.488e-08	-1.4086e-08	-1.1301e-09	2.7238e-08	-7.0383e-09	1.2514e-08	-1.9182e-08	-4.6724e-08	-2.4969e-08	-3.2344e-08	-7.215e-09	-2.4802e-08	2.6797e-08	-1.2038e-08	-1.2808e-08	-8.7629e-09	-4.0883e-08	-3.9628e-08	-3.6719e-08	-4.561e-09	-2.3189e-08	-1.0061e-08	-1.2122e-08	3.3992e-09	-2.046e-08	6.9392e-08	3.1775e-08	9.9429e-09	-2.5323e-09	-2.9682e-09	-2.7677e-09	8.0029e-09	1.4819e-08	2.0416e-08	7.801e-09	-2.1345e-09	3.0699e-09	6.639e-09	3.1389e-08	-1.8661e-09	9.4346e-08
2.3396e-08	-2.9001e-09	-2.4088e-08	-3.0498e-08	-3.9625e-08	-1.7878e-08	-2.4413e-08	-2.1497e-08	-2.5885e-08	-1.7157e-08	-2.2662e-08	-3.176e-08	-5.1892e-08	-1.1737e-08	-1.0834e-08	3.4261e-08	-1.0378e-09	2.2135e-08	-1.7385e-08	-2.3958e-08	-1.752e-08	-2.2659e-08	-7.1299e-09	-5.7979e-09	2.9939e-08	-1.3226e-08	-5.0079e-10	-6.3162e-09	-2.8062e-08	-3.2837e-08	-2.4982e-08	-5.8874e-09	-2.2408e-08	-9.1525e-09	-1.4933e-08	-7.2761e-11	-2.274e-08	6.5154e-08	3.0868e-08	1.1873e-08	3.2279e-09	-3.8435e-09	-4.641e-09	4.3186e-09	1.3964e-08	1.8047e-08	4.8093e-09	-2.6044e-09	-1.1327e-10	3.4787e-09	2.6732e-08	-8.0101e-09	9.1786e-08
2.0456e-08	-9.4901e-09	-3.015e-08	-4.1721e-08	-4.5555e-08	-3.9968e-08	-3.0627e-08	-2.8135e-08	-3.6047e-08	-2.9775e-08	-3.2196e-08	-4.7396e-08	-5.4117e-08	-1.6694e-08	-1.1382e-08	2.8943e-08	-5.6948e-09	1.2986e-08	-1.7508e-08	-3.8844e-08	-2.5445e-08	-2.9909e-08	-1.2083e-08	-1.8179e-08	2.1159e-08	-1.912e-08	-1.8646e-08	-1.5389e-08	-3.7805e-08	-4.9709e-08	-4.3588e-08	-1.9523e-08	-3.9777e-08	-2.3914e-08	-2.645e-08	-1.8184e-08	-4.2483e-08	5.8393e-08	1.9003e-08	7.6715e-11	-2.6353e-08	-1.4746e-08	-2.0486e-08	-7.5681e-09	-9.9282e-09	5.9933e-09	-6.8736e-09	-2.2871e-08	-8.1297e-09	-6.6291e-09	1.0123e-08	-1.9626e-08	8.9831e-08
5.2961e-09	-1.3802e-08	-5.3723e-08	-6.343e-08	-8.1899e-08	-6.4607e-08	-4.726e-08	-4.087e-08	-5e-08	-4.9615e-08	-4.3502e-08	-6.1634e-08	-8.9355e-08	-3.2268e-08	-2.6056e-08	1.9478e-08	-1.8526e-08	3.1524e-09	-2.7961e-08	-5.7905e-08	-3.723e-08	-5.748e-08	-1.835e-08	-1.8712e-08	1.3711e-08	-2.8487e-08	-2.8851e-08	-3.2102e-08	-5.9675e-08	-5.495e-08	-5.9436e-08	-1.8261e-08	-3.9932e-08	-2.4166e-08	-3.0969e-08	-6.7937e-09	-3.3727e-08	6.6457e-08	1.9588e-08	5.8462e-09	-1.5819e-08	-1.1409e-08	-1.5031e-08	7.2119e-10	3.5189e-09	2.1806e-08	2.6718e-09	-1.2164e-09	2.3098e-10	-5.1821e-10	3.229e-08	-6.4851e-09	9.4151e-08
2.094e-08	-1.4241e-09	-1.9136e-08	-3.4341e-08	-3.8951e-08	-2.0404e-08	-1.9199e-08	-1.6725e-08	-2.9434e-08	-1.5476e-08	-2.7216e-08	-3.4946e-08	-4.889e-08	-1.3858e-08	1.6447e-09	4.1018e-08	-3.7939e-09	2.3779e-08	-2.4573e-08	-3.6254e-08	-2.2311e-08	-2.7239e-08	-6.7606e-09	-1.2695e-08	3.2226e-08	-8.8539e-09	-7.7934e-09	-9.6157e-09	-4.6325e-08	-2.8938e-08	-2.4519e-08	-3.6233e-09	-2.2655e-08	-8.3549e-09	-1.5384e-08	8.4455e-09	-2.0476e-08	7.7795e-08	2.2858e-08	1.4209e-08	1.0915e-08	-1.8043e-09	2.5621e-09	1.0092e-08	7.9321e-09	2.9395e-08	8.4839e-09	8.3353e-09	3.6362e-09	3.9544e-09	3.7116e-08	7.148e-11	8.9339e-08
2.7424e-08	6.0615e-09	-9.8784e-09	-2.3593e-08	-3.5079e-08	-3.0544e-08	-1.7003e-08	-1.1212e-08	-2.2354e-08	-9.0043e-09	-2.0361e-08	-2.9734e-08	-4.2827e-08	-7.2742e-09	-2.6475e-09	4.317e-08	-1.0471e-09	2.9188e-08	-1.6001e-08	-2.9944e-08	-1.9254e-08	-3.5515e-08	-1.015e-08	-1.3759e-08	3.1516e-08	-1.0709e-08	-2.1977e-09	-9.3323e-09	-1.6135e-08	-3.6244e-08	-2.6369e-08	-1.1919e-08	-2.2982e-08	-9.864e-09	-1.5035e-08	3.0707e-09	-2.6415e-08	6.926e-08	2.9883e-08	1.0441e-08	5.0669e-09	-5.647e-09	-3.3826e-09	1.7907e-09	7.2236e-09	2.338e-08	1.732e-09	8.73e-10	3.8238e-11	-3.3587e-09	2.7728e-08	-8.5013e-09	8.2637e-08
1.5334e-08	8.5153e-10	-2.3551e-08	-3.7815e-08	-4.8614e-08	-2.8917e-08	-2.3418e-08	-1.806e-08	-3.3549e-08	-2.4452e-08	-2.7202e-08	-4.5951e-08	-6.2615e-08	-1.6471e-08	-3.2506e-09	3.7289e-08	-6.4741e-09	2.1926e-08	-2.9573e-08	-4.2726e-08	-2.3014e-08	-5.3053e-08	-1.4569e-08	-1.3299e-08	2.3273e-08	-1.681e-08	-1.8634e-08	-1.6947e-08	-5.3556e-08	-5.6762e-08	-4.7712e-08	-1.9736e-08	-3.6636e-08	-2.4836e-08	-3.055e-08	-1.311e-08	-4.3445e-08	6.5443e-08	2.8492e-08	1.6037e-09	-1.9648e-08	-1.5606e-08	-2.1937e-08	-2.7383e-09	-1.1093e-08	2.0673e-08	-2.8963e-09	-4.7718e-09	1.5211e-09	9.7243e-10	3.2848e-08	-6.7353e-09	8.8764e-08
2.4685e-08	3.9573e-09	-1.028e-08	-3.0093e-08	-3.9452e-08	-2.4333e-08	-1.7966e-08	-9.053e-09	-2.9696e-08	-9.2892e-09	-1.9735e-08	-3.0607e-08	-4.8804e-08	-4.3616e-09	1.0157e-08	4.6506e-08	-1.4244e-09	3.5466e-08	-5.1748e-10	-3.7748e-08	-1.5192e-08	-2.9441e-08	-6.3477e-09	-1.1186e-08	3.6563e-08	-6.3537e-09	5.5138e-10	-1.525e-09	-2.4358e-08	-2.4362e-08	-1.6703e-08	-1.4329e-09	-1.1678e-08	-2.5701e-09	-1.0811e-08	2.2292e-08	-1.1991e-08	8.3024e-08	2.5459e-08	2.0151e-08	1.333e-08	1.3305e-09	7.2921e-09	1.4511e-08	6.0454e-09	3.523e-08	9.9848e-09	1.6059e-08	8.8462e-09	1.2407e-08	4.3734e-08	2.2548e-09	8.7683e-08
3.0545e-08	1.2772e-08	5.8506e-09	-1.3822e-08	-2.2062e-08	-2.4144e-08	-8.3151e-09	2.5318e-09	-1.7159e-08	1.1717e-09	-9.4468e-09	-1.781e-08	-2.2577e-08	-3.9971e-09	5.0658e-09	4.9208e-08	5.672e-09	4.402e-08	1.5827e-08	-1.6088e-08	-1.1192e-08	-2.1268e-08	-5.6597e-09	-1.7736e-08	3.8539e-08	-4.0291e-09	6.6092e-09	3.4289e-09	-1.7654e-08	-2.0571e-08	-1.1619e-08	-3.669e-10	-7.2063e-09	-9.2086e-10	-8.0345e-09	2.3988e-08	-8.6544e-09	8.3571e-08	2.5748e-08	2.229e-08	2.1203e-08	2.1213e-09	6.849e-09	1.4012e-08	-2.6469e-09	3.2432e-08	8.1062e-09	1.3604e-08	5.372e-09	7.6884e-09	3.6437e-08	-2.4798e-09	8.7298e-08
2.2534e-08	7.1063e-09	-4.39e-09	-2.1987e-08	-3.9505e-08	-3.3651e-08	-1.5047e-08	-5.739e-09	-2.7126e-08	-1.1334e-08	-1.4306e-08	-2.8578e-08	-4.5071e-08	-8.2326e-09	4.6067e-09	4.0789e-08	2.631e-09	3.2892e-08	9.6734e-10	-2.3857e-08	-1.5158e-08	-2.3045e-08	-1.0753e-08	-1.8744e-08	3.2194e-08	-1.1641e-08	1.6977e-09	-6.6731e-09	-2.4864e-08	-3.7481e-08	-3.3392e-08	-1.393e-08	-2.0352e-08	-9.6625e-09	-1.8657e-08	4.9116e-09	-2.6079e-08	6.504e-08	2.9077e-08	1.2533e-08	-2.8152e-09	-7.1278e-09	-8.1174e-09	3.6176e-09	-1.4564e-08	2.0182e-08	-2.1453e-09	-2.2315e-09	5.7806e-10	2.5351e-09	2.5606e-08	-1.0365e-08	9.6687e-08
1.843e-08	1.316e-09	-1.2562e-08	-3.0946e-08	-3.4692e-08	-3.0871e-08	-1.539e-08	1.4099e-10	-2.1603e-08	-7.3722e-09	-4.4983e-09	-1.9726e-08	-2.7851e-08	4.5204e-09	9.1719e-09	4.7105e-08	8.4095e-09	3.825e-08	4.5899e-10	-1.6142e-08	-8.0421e-09	-8.5235e-09	-2.6328e-09	9.0482e-11	4.1398e-08	1.1797e-09	5.1285e-09	2.8179e-09	-3.7043e-09	-9.5162e-09	-5.9759e-09	1.1448e-08	1.415e-09	1.0643e-08	-3.6961e-09	4.1953e-08	9.2877e-09	7.888e-08	3.2242e-08	3.1653e-08	3.7638e-08	1.1441e-08	2.1192e-08	2.4694e-08	1.7933e-08	4.3752e-08	1.6689e-08	2.8858e-08	1.2439e-08	1.5155e-08	5.824e-08	1.1478e-08	9.6113e-08
