0.011826	0.0089874	0.0099482	0.004583	0.0035216	-0.013428	0.0017282	0.00079577	-0.0040282	0.0048488	-0.01025	-0.0028285	-0.0064186	-0.00089466	0.0042569	0.00042092	0.0006733	-0.0026237	-0.0027039	0.00084843	-0.0080962	-0.010856	-0.011928	-0.016983	-0.024094	-0.0088593	-0.0083176	-0.011764	-0.011532	-0.0038292	-0.0089525	-0.007254	-0.0072851	-0.012698	-0.0059487	-0.0030816	-0.0065199	-0.008141	-0.0050457	-0.0043861	-0.012576	0.014493	0.0064567	0.0051326	0.0045878	0.0063446	-0.0034936	0.0056642	0.0011807	-0.0027997	-0.00084973	-0.010197	-0.0055821	-0.01756	0.0019985	0.0057356	0.0034446	0.0005043	-0.0020099	0.0044615	0.0043112	0.0016683	-0.013931	-0.014464	-0.023837	-0.02861	-0.0063994	-0.0088933	-0.01233	-0.0093928	-0.012042	-0.014136	-0.00658	-0.0070385	-0.016088	-0.0023647	-0.0057821	-0.0032737	-0.0093177	-0.0010643	-0.0019736	-0.010385
0.011099	0.0080301	0.0087026	0.0028959	0.0016355	-0.015827	0.00046338	-4.3619e-05	-0.0053943	0.0039595	-0.011139	-0.0041401	-0.0082194	-0.0016653	0.0038288	-0.00071696	0.00053568	-0.0040549	-0.0033036	0.00039235	-0.0089172	-0.011976	-0.013449	-0.018618	-0.026209	-0.0098041	-0.0091778	-0.01255	-0.012738	-0.0050187	-0.010424	-0.0079509	-0.0079686	-0.01323	-0.0068342	-0.0035864	-0.0072163	-0.0083992	-0.0059926	-0.0048428	-0.013353	0.013576	0.0053104	0.0030294	0.0022168	0.0028516	-0.0071018	0.0030637	-0.00046447	-0.0049544	-0.0029243	-0.011794	-0.0078471	-0.020726	-5.5276e-05	0.0052414	0.0017631	-3.8918e-05	-0.0040374	0.0030247	0.003728	-0.0012737	-0.015749	-0.016919	-0.02688	-0.031798	-0.0085671	-0.011263	-0.014281	-0.011361	-0.0138	-0.016768	-0.0082064	-0.0082708	-0.017601	-0.0045156	-0.0069318	-0.0047418	-0.010823	-0.003112	-0.0032154	-0.013326
0.010276	0.0070083	0.0072813	0.0010047	-0.0004229	-0.018257	-0.00091959	-0.00095764	-0.0068453	0.0029106	-0.012039	-0.0055068	-0.010051	-0.0024826	0.0034374	-0.001974	0.00045722	-0.0056606	-0.003934	-1.594e-05	-0.0097359	-0.012994	-0.01494	-0.020123	-0.028186	-0.01077	-0.01002	-0.013286	-0.013938	-0.0062574	-0.011909	-0.0086887	-0.0086816	-0.013705	-0.007794	-0.0040369	-0.007943	-0.008586	-0.0069978	-0.0052495	-0.014066	0.012481	0.0040623	0.00071693	-0.0004798	-0.0010218	-0.010835	0.00014288	-0.0022785	-0.007349	-0.0051406	-0.013468	-0.010278	-0.023895	-0.0023814	0.0047586	-0.00015265	-0.00055528	-0.006288	0.0013027	0.003084	-0.0045733	-0.01755	-0.019408	-0.029878	-0.034904	-0.010928	-0.013829	-0.016329	-0.013449	-0.015604	-0.019507	-0.0099155	-0.0095827	-0.019092	-0.0069133	-0.0081073	-0.0063417	-0.012403	-0.0054341	-0.0045332	-0.016521
0.0093855	0.0059759	0.0057526	-0.001009	-0.0025712	-0.020662	-0.0023546	-0.0019076	-0.0083209	0.0017438	-0.012927	-0.0068831	-0.011869	-0.0033142	0.0030994	-0.0033044	0.00043343	-0.007386	-0.0045705	-0.00036147	-0.01054	-0.01387	-0.016355	-0.021462	-0.029978	-0.011733	-0.01082	-0.01396	-0.015111	-0.0075143	-0.013386	-0.0094486	-0.0094116	-0.014128	-0.008802	-0.0044194	-0.0086844	-0.0087074	-0.00802	-0.0055916	-0.014699	0.011267	0.002776	-0.0017093	-0.0034031	-0.0051293	-0.014568	-0.0029813	-0.0041902	-0.0099022	-0.0074154	-0.015171	-0.0128	-0.02699	-0.0048937	0.0043172	-0.0022296	-0.0010229	-0.0086929	-0.0006495	0.0024088	-0.0081091	-0.019303	-0.021877	-0.032777	-0.03787	-0.01342	-0.01653	-0.018426	-0.015617	-0.017431	-0.022308	-0.011662	-0.010951	-0.020553	-0.0094917	-0.0092743	-0.0080335	-0.014024	-0.0079536	-0.0058817	-0.019893
0.0084589	0.0049815	0.0041835	-0.0030658	-0.0047301	-0.022986	-0.0037794	-0.0028529	-0.0097617	0.00050366	-0.013778	-0.0082249	-0.01364	-0.0041235	0.0028264	-0.0046608	0.00046225	-0.0091708	-0.0051831	-0.00062944	-0.01131	-0.01457	-0.017651	-0.022607	-0.031549	-0.012665	-0.011552	-0.014558	-0.016233	-0.0087523	-0.014829	-0.010205	-0.010144	-0.014501	-0.0098243	-0.0047198	-0.0094224	-0.0087649	-0.0090102	-0.0058493	-0.015234	0.0099933	0.0015118	-0.0041576	-0.0064546	-0.0093289	-0.018192	-0.0061921	-0.0061283	-0.012528	-0.0096693	-0.016854	-0.015336	-0.029945	-0.0074983	0.0039409	-0.0043894	-0.0014189	-0.011177	-0.0027667	0.0017348	-0.011753	-0.020973	-0.024271	-0.035524	-0.040642	-0.015972	-0.019296	-0.020516	-0.017817	-0.019248	-0.025123	-0.013392	-0.012348	-0.021968	-0.012172	-0.010394	-0.0097726	-0.015646	-0.01058	-0.0072082	-0.023349
0.0075292	0.0040669	0.0026392	-0.0050906	-0.0068244	-0.025173	-0.0051374	-0.0037525	-0.011112	-0.00076277	-0.014565	-0.0094897	-0.015337	-0.0048707	0.0026257	-0.0059958	0.00054455	-0.010951	-0.0057379	-0.00080578	-0.012014	-0.015071	-0.018789	-0.023539	-0.032869	-0.013536	-0.012188	-0.015064	-0.017278	-0.0099303	-0.016215	-0.010928	-0.01086	-0.014821	-0.010821	-0.0049247	-0.010137	-0.0087569	-0.0099152	-0.0060002	-0.015651	0.0087204	0.00032552	-0.0065406	-0.0095373	-0.013485	-0.021614	-0.0093763	-0.0080219	-0.015139	-0.011828	-0.018465	-0.017809	-0.032701	-0.010097	0.003649	-0.0065514	-0.001719	-0.013662	-0.0049752	0.0010965	-0.015375	-0.022526	-0.026535	-0.038074	-0.04317	-0.018509	-0.022052	-0.022537	-0.019996	-0.021014	-0.027897	-0.015051	-0.01374	-0.023313	-0.014867	-0.011424	-0.011511	-0.017222	-0.013213	-0.0084563	-0.026784
0.0066299	0.0032662	0.0011808	-0.0070142	-0.008785	-0.027166	-0.0063773	-0.0045656	-0.01232	-0.0020068	-0.015258	-0.010636	-0.016936	-0.0055155	0.0025026	-0.007263	0.00068403	-0.012661	-0.006199	-0.00087761	-0.012617	-0.015356	-0.01974	-0.024244	-0.033915	-0.014316	-0.012697	-0.015461	-0.018218	-0.011006	-0.017516	-0.011583	-0.011539	-0.015081	-0.011749	-0.0050229	-0.010806	-0.008679	-0.010681	-0.0060232	-0.015932	0.0075047	-0.00073282	-0.0087753	-0.012556	-0.017469	-0.024756	-0.012426	-0.0098011	-0.017648	-0.013822	-0.019955	-0.020144	-0.035209	-0.012591	0.0034571	-0.0086359	-0.0018977	-0.016066	-0.0071959	0.00052953	-0.018848	-0.023927	-0.028615	-0.04038	-0.045406	-0.020952	-0.024719	-0.024423	-0.022098	-0.022682	-0.030569	-0.016577	-0.015089	-0.024562	-0.017483	-0.012324	-0.0132	-0.018702	-0.015749	-0.0095691	-0.030087
0.0057944	0.0026053	-0.00013509	-0.0087742	-0.01055	-0.02891	-0.0074538	-0.0052546	-0.013341	-0.0031804	-0.015832	-0.011627	-0.018415	-0.0060207	0.0024612	-0.008419	0.00088624	-0.014236	-0.0065315	-0.00083431	-0.013075	-0.015419	-0.020478	-0.024717	-0.034665	-0.014977	-0.013054	-0.015733	-0.019023	-0.011937	-0.018703	-0.012133	-0.012157	-0.01527	-0.012566	-0.0050058	-0.011408	-0.0085255	-0.011257	-0.0059013	-0.016058	0.0063986	-0.0016194	-0.010783	-0.015415	-0.021164	-0.027553	-0.01524	-0.011398	-0.019973	-0.015587	-0.021275	-0.022269	-0.037421	-0.014885	0.0033791	-0.010567	-0.0019297	-0.018309	-0.0093474	6.8336e-05	-0.022046	-0.025138	-0.030458	-0.042399	-0.047308	-0.023224	-0.027214	-0.026111	-0.024061	-0.024193	-0.03307	-0.017914	-0.016352	-0.025677	-0.019926	-0.013051	-0.014789	-0.020031	-0.018085	-0.010493	-0.033145
0.0050536	0.0021028	-0.0012586	-0.010317	-0.01207	-0.030349	-0.008328	-0.0057873	-0.014139	-0.0042388	-0.016261	-0.012428	-0.01975	-0.0063562	0.0025058	-0.0094243	0.0011565	-0.015616	-0.0067053	-0.00066901	-0.013349	-0.015261	-0.020986	-0.02496	-0.035108	-0.015492	-0.013234	-0.015862	-0.019666	-0.012686	-0.019749	-0.012545	-0.012689	-0.015372	-0.013229	-0.0048693	-0.011919	-0.0082918	-0.011601	-0.0056247	-0.016019	0.0054469	-0.0022975	-0.012489	-0.018025	-0.024464	-0.029949	-0.017729	-0.012749	-0.022037	-0.017066	-0.022379	-0.024116	-0.039294	-0.016893	0.0034271	-0.012277	-0.0017927	-0.020315	-0.011351	-0.00025598	-0.024857	-0.026123	-0.032013	-0.044086	-0.048832	-0.025252	-0.029453	-0.027537	-0.025823	-0.025487	-0.035327	-0.019003	-0.017485	-0.026619	-0.022105	-0.01357	-0.016228	-0.021154	-0.020127	-0.011179	-0.035849
0.0044343	0.0017694	-0.0021491	-0.011596	-0.013305	-0.031438	-0.0089685	-0.0061395	-0.014686	-0.0051435	-0.016529	-0.013013	-0.020916	-0.0065029	0.0026406	-0.010246	0.0014977	-0.016747	-0.0066987	-0.00038009	-0.013404	-0.014891	-0.021255	-0.02498	-0.035236	-0.015843	-0.013225	-0.015834	-0.020117	-0.013223	-0.020626	-0.012787	-0.013107	-0.015369	-0.013706	-0.0046141	-0.012319	-0.0079767	-0.011683	-0.0051932	-0.015808	0.0046852	-0.0027391	-0.01383	-0.020297	-0.027277	-0.031901	-0.019815	-0.013799	-0.023778	-0.018212	-0.02323	-0.025628	-0.04079	-0.018543	0.0036113	-0.013709	-0.0014695	-0.022015	-0.013132	-0.00041836	-0.027182	-0.026845	-0.03324	-0.045402	-0.049941	-0.026973	-0.031358	-0.028649	-0.027324	-0.026499	-0.037267	-0.019796	-0.018442	-0.027343	-0.023937	-0.013851	-0.017469	-0.022022	-0.021792	-0.01159	-0.038103
0.0039566	0.001608	-0.0027776	-0.01258	-0.01423	-0.032138	-0.0093536	-0.0062977	-0.014966	-0.0058646	-0.01662	-0.013362	-0.021883	-0.0064551	0.0028683	-0.010859	0.0019088	-0.017587	-0.0065005	2.7915e-05	-0.013218	-0.014324	-0.02128	-0.024786	-0.03505	-0.016017	-0.01302	-0.01564	-0.020355	-0.013528	-0.021315	-0.012835	-0.013386	-0.015243	-0.013973	-0.0042481	-0.01259	-0.0075856	-0.011491	-0.0046182	-0.015429	0.0041378	-0.0029257	-0.014748	-0.022152	-0.029528	-0.033372	-0.021439	-0.0145	-0.025144	-0.018989	-0.023794	-0.026756	-0.041876	-0.01978	0.0039388	-0.014818	-0.00095059	-0.023353	-0.01463	-0.00040149	-0.028941	-0.027273	-0.034101	-0.046312	-0.050606	-0.028333	-0.032859	-0.029402	-0.02851	-0.027172	-0.03882	-0.020249	-0.019181	-0.027808	-0.025352	-0.013875	-0.018475	-0.022591	-0.023019	-0.011701	-0.039828
0.0036325	0.0016128	-0.0031304	-0.013247	-0.014832	-0.032425	-0.0094737	-0.00626	-0.01497	-0.0063822	-0.016527	-0.013466	-0.022621	-0.0062212	0.0031887	-0.011247	0.0023846	-0.018107	-0.0061123	0.00054379	-0.012784	-0.013581	-0.021062	-0.024392	-0.034558	-0.016009	-0.012628	-0.015275	-0.020364	-0.013598	-0.021801	-0.012675	-0.013505	-0.01498	-0.014018	-0.0037871	-0.012723	-0.0071321	-0.011031	-0.0039236	-0.014901	0.0038178	-0.002851	-0.015204	-0.023525	-0.031163	-0.034339	-0.022561	-0.014823	-0.026096	-0.019374	-0.024044	-0.027464	-0.04252	-0.020565	0.0044111	-0.015575	-0.00023455	-0.024287	-0.015795	-0.00019693	-0.030079	-0.027379	-0.034571	-0.046785	-0.050804	-0.029298	-0.033902	-0.029766	-0.029338	-0.027457	-0.039927	-0.020336	-0.019667	-0.027975	-0.026302	-0.013636	-0.019213	-0.022835	-0.023769	-0.011506	-0.040972
0.0034643	0.0017695	-0.0032109	-0.013592	-0.01511	-0.032289	-0.0093338	-0.0060375	-0.014702	-0.0066882	-0.01624	-0.013326	-0.0231	-0.0058226	0.0035957	-0.011407	0.0029145	-0.018293	-0.0055484	0.0011494	-0.012114	-0.012683	-0.02061	-0.023816	-0.033775	-0.015824	-0.012068	-0.014741	-0.02014	-0.013442	-0.022079	-0.012303	-0.013447	-0.014568	-0.013849	-0.0032555	-0.012712	-0.0066382	-0.010334	-0.0031455	-0.014253	0.003726	-0.0025217	-0.015177	-0.024367	-0.032148	-0.034782	-0.023164	-0.01475	-0.026615	-0.019356	-0.023959	-0.027728	-0.0427	-0.020883	0.0050221	-0.015967	0.00067086	-0.024796	-0.016595	0.00019409	-0.030569	-0.027141	-0.034632	-0.046804	-0.050518	-0.029846	-0.03445	-0.029724	-0.029776	-0.027323	-0.040545	-0.020044	-0.019872	-0.027816	-0.026762	-0.013147	-0.019667	-0.022743	-0.024035	-0.011018	-0.041514
0.0034443	0.0020549	-0.0030403	-0.013624	-0.015074	-0.031733	-0.0089544	-0.0056538	-0.014174	-0.0067859	-0.015758	-0.012952	-0.023294	-0.0052923	0.0040754	-0.011346	0.0034834	-0.018151	-0.0048359	0.0018199	-0.011237	-0.011657	-0.01994	-0.023078	-0.032718	-0.015474	-0.011374	-0.014048	-0.019689	-0.013084	-0.022159	-0.011732	-0.013205	-0.014004	-0.01349	-0.0026848	-0.012565	-0.006132	-0.0094475	-0.0023301	-0.013531	0.0038516	-0.0019582	-0.014667	-0.024649	-0.032472	-0.034699	-0.02326	-0.014284	-0.026693	-0.018942	-0.023526	-0.027538	-0.042398	-0.020734	0.0057564	-0.015998	0.0017483	-0.024875	-0.017015	0.00076011	-0.030411	-0.026546	-0.034279	-0.046361	-0.049745	-0.029974	-0.034488	-0.029274	-0.02981	-0.026757	-0.04065	-0.019377	-0.019782	-0.027314	-0.026735	-0.012434	-0.019834	-0.022324	-0.023837	-0.010268	-0.041465
0.0035545	0.0024379	-0.0026557	-0.01337	-0.014744	-0.030778	-0.00837	-0.0051429	-0.013406	-0.0066902	-0.015079	-0.012368	-0.023182	-0.0046724	0.0046052	-0.011082	0.004071	-0.0177	-0.0040141	0.0025238	-0.010204	-0.010529	-0.019075	-0.022202	-0.03141	-0.014979	-0.010587	-0.013214	-0.01903	-0.012559	-0.022054	-0.010985	-0.012779	-0.013293	-0.012977	-0.0021113	-0.012294	-0.0056453	-0.0084382	-0.0015294	-0.012785	0.0041723	-0.0011939	-0.013698	-0.024369	-0.032147	-0.034095	-0.022881	-0.013444	-0.026343	-0.018153	-0.022744	-0.026898	-0.041608	-0.020142	0.0065875	-0.015684	0.0029705	-0.024542	-0.017061	0.0014791	-0.029635	-0.025595	-0.03352	-0.045459	-0.048492	-0.029695	-0.034026	-0.028432	-0.029443	-0.025766	-0.040235	-0.01836	-0.019393	-0.026469	-0.026247	-0.011535	-0.019723	-0.021604	-0.023221	-0.0093017	-0.040863
0.003768	0.002881	-0.002107	-0.012867	-0.014154	-0.029459	-0.0076267	-0.0045471	-0.012428	-0.0064261	-0.014207	-0.011607	-0.022753	-0.0040119	0.0051544	-0.010645	0.0046522	-0.016975	-0.0031331	0.003224	-0.0090789	-0.0093322	-0.018048	-0.021219	-0.029875	-0.014367	-0.009756	-0.01227	-0.018195	-0.011908	-0.02179	-0.010097	-0.012179	-0.012447	-0.012359	-0.0015725	-0.01192	-0.0052093	-0.0073831	-0.00079759	-0.012073	0.004656	-0.00027272	-0.012315	-0.023547	-0.03121	-0.032992	-0.022082	-0.012271	-0.025589	-0.017024	-0.021621	-0.025829	-0.040338	-0.019148	0.0074791	-0.01506	0.0042997	-0.023833	-0.016759	0.0023182	-0.0283	-0.024301	-0.03238	-0.04412	-0.046781	-0.029039	-0.033095	-0.027231	-0.028694	-0.024378	-0.039316	-0.017032	-0.018715	-0.025295	-0.025351	-0.0105	-0.019357	-0.020622	-0.022256	-0.0081789	-0.039772
0.0040504	0.0033432	-0.0014523	-0.012163	-0.013347	-0.027827	-0.0067779	-0.0039137	-0.011274	-0.0060265	-0.013156	-0.010711	-0.02201	-0.0033632	0.0056866	-0.01007	0.0051976	-0.016022	-0.0022515	0.0038798	-0.0079404	-0.0081012	-0.016896	-0.020161	-0.028146	-0.01367	-0.0089317	-0.011251	-0.017225	-0.011176	-0.021395	-0.009112	-0.011424	-0.01149	-0.011694	-0.0011036	-0.011469	-0.0048517	-0.0063634	-0.00018617	-0.011451	0.0052617	0.00075392	-0.010584	-0.022223	-0.029716	-0.031426	-0.020934	-0.010816	-0.024474	-0.015604	-0.020185	-0.024369	-0.038614	-0.01781	0.0083871	-0.014171	0.0056888	-0.022801	-0.016152	0.0032355	-0.02649	-0.022697	-0.0309	-0.042379	-0.04465	-0.028051	-0.031746	-0.025718	-0.027601	-0.022636	-0.037929	-0.015451	-0.017774	-0.023823	-0.024114	-0.0093799	-0.018767	-0.01943	-0.021026	-0.0069643	-0.038272
