0.004	11.0	
0.008	11.0	
0.012	13.0	
0.016	15.0	
0.02	19.0	
0.024	18.0	
0.028	20.0	
0.032	27.0	
0.036	25.0	
0.04	25.0	
0.044	15.0	
0.048	25.0	
0.052	23.0	
0.056	19.0	
0.06	37.0	
0.064	18.0	
0.068	21.0	
0.072	21.0	
0.076	24.0	
0.08	21.0	
0.084	20.0	
0.088	23.0	
0.092	32.0	
0.096	25.0	
0.1	22.0	
0.104	18.0	
0.108	28.0	
0.112	24.0	
0.116	22.0	
0.12	25.0	
0.124	24.0	
0.128	26.0	
0.132	32.0	
0.136	32.0	
0.14	24.0	
0.144	34.0	
0.148	27.0	
0.152	28.0	
0.156	33.0	
0.16	33.0	
0.164	25.0	
0.168	33.0	
0.172	29.0	
0.176	36.0	
0.18	22.0	
0.184	32.0	
0.188	38.0	
0.192	30.0	
0.196	33.0	
0.2	30.0	
0.204	32.0	
0.208	31.0	
0.212	34.0	
0.216	28.0	
0.22	35.0	
0.224	40.0	
0.228	38.0	
0.232	34.0	
0.236	40.0	
0.24	36.0	
0.244	32.0	
0.248	41.0	
0.252	35.0	
0.256	41.0	
0.26	45.0	
0.264	36.0	
0.268	39.0	
0.272	42.0	
0.276	32.0	
0.28	43.0	
0.284	41.0	
0.288	32.0	
0.292	43.0	
0.296	42.0	
0.3	49.0	
0.304	42.0	
0.308	48.0	
0.312	42.0	
0.316	46.0	
0.32	55.0	
0.324	58.0	
0.328	37.0	
0.332	46.0	
0.336	56.0	
0.34	62.0	
0.344	52.0	
0.348	45.0	
0.352	55.0	
0.356	51.0	
0.36	57.0	
0.364	51.0	
0.368	58.0	
0.372	45.0	
0.376	58.0	
0.38	61.0	
0.384	63.0	
0.388	56.0	
0.392	53.0	
0.396	68.0	
0.4	58.0	
0.404	64.0	
0.408	58.0	
0.412	72.0	
0.416	60.0	
0.42	52.0	
0.424	61.0	
0.428	74.0	
0.432	46.0	
0.436	65.0	
0.44	70.0	
0.444	59.0	
0.448	75.0	
0.452	57.0	
0.456	62.0	
0.46	83.0	
0.464	65.0	
0.468	64.0	
0.472	61.0	
0.476	62.0	
0.48	68.0	
0.484	73.0	
0.488	62.0	
0.492	76.0	
0.496	85.0	
0.5	81.0	
0.504	79.0	
0.508	67.0	
0.512	75.0	
0.516	91.0	
0.52	74.0	
0.524	63.0	
0.528	96.0	
0.532	76.0	
0.536	80.0	
0.54	95.0	
0.544	83.0	
0.548	94.0	
0.552	94.0	
0.556	85.0	
0.56	83.0	
0.564	93.0	
0.568	85.0	
0.572	100.0	
0.576	81.0	
0.58	105.0	
0.584	96.0	
0.588	96.0	
0.592	97.0	
0.596	99.0	
0.6	96.0	
0.604	109.0	
0.608	123.0	
0.612	111.0	
0.616	112.0	
0.62	120.0	
0.624	109.0	
0.628	115.0	
0.632	108.0	
0.636	124.0	
0.64	123.0	
0.644	107.0	
0.648	130.0	
0.652	114.0	
0.656	141.0	
0.66	126.0	
0.664	137.0	
0.668	151.0	
0.672	153.0	
0.676	144.0	
0.68	145.0	
0.684	153.0	
0.688	126.0	
0.692	142.0	
0.696	157.0	
0.7	144.0	
0.704	131.0	
0.708	160.0	
0.712	184.0	
0.716	169.0	
0.72	176.0	
0.724	138.0	
0.728	148.0	
0.732	156.0	
0.736	188.0	
0.74	197.0	
0.744	173.0	
0.748	169.0	
0.752	189.0	
0.756	201.0	
0.76	189.0	
0.764	235.0	
0.768	209.0	
0.772	191.0	
0.776	223.0	
0.78	218.0	
0.784	238.0	
0.788	255.0	
0.792	246.0	
0.796	243.0	
0.8	229.0	
0.804	260.0	
0.808	266.0	
0.812	280.0	
0.816	254.0	
0.82	286.0	
0.824	300.0	
0.828	309.0	
0.832	320.0	
0.836	294.0	
0.84	309.0	
0.844	304.0	
0.848	343.0	
0.852	343.0	
0.856	356.0	
0.86	347.0	
0.864	413.0	
0.868	400.0	
0.872	409.0	
0.876	419.0	
0.88	412.0	
0.884	448.0	
0.888	456.0	
0.892	494.0	
0.896	455.0	
0.9	514.0	
0.904	522.0	
0.908	552.0	
0.912	561.0	
0.916	603.0	
0.92	615.0	
0.924	614.0	
0.928	691.0	
0.932	697.0	
0.936	646.0	
0.94	673.0	
0.944	697.0	
0.948	703.0	
0.952	653.0	
0.956	581.0	
0.96	565.0	
0.964	533.0	
0.968	496.0	
0.972	412.0	
0.976	308.0	
0.98	226.0	
0.984	137.0	
0.988	34.0	
0.992	4.0	
0.996	0.0	
1.0	0.0	
